c graph in DIMACS format 
p edge 256 32640
e 6 137 17562636
e 6 138 14179193
e 6 139 18023159
e 6 140 15531186
e 6 141 6371863
e 6 142 18590886
e 6 143 62133882
e 6 144 18139153
e 6 145 17499250
e 6 146 11972194
e 6 147 18153455
e 6 148 5399429
e 6 149 49466203
e 6 150 18139753
e 6 151 19799323
e 6 152 17823675
e 6 153 5112349
e 6 154 4309152
e 6 155 8280169
e 6 156 9079130
e 6 157 18156342
e 6 158 13287527
e 6 159 18015547
e 6 160 18156342
e 6 161 18149966
e 6 162 11541601
e 6 163 18065276
e 6 164 7260669
e 6 165 47391626
e 6 166 7865979
e 6 167 8464273
e 6 168 5978475
e 6 169 8607824
e 6 170 47391407
e 6 171 19790345
e 6 172 5911191
e 6 173 18151117
e 6 174 18139047
e 6 175 10293140
e 6 176 18095164
e 6 177 9035221
e 6 178 20480781
e 6 179 14704651
e 6 180 18022578
e 6 181 18122127
e 6 182 61614831
e 6 183 2754486
e 6 184 18141077
e 6 185 16023258
e 6 186 53230135
e 6 187 19844095
e 6 188 19790725
e 6 189 11594551
e 6 190 58786720
e 6 191 18066587
e 6 192 17999706
e 6 193 16555826
e 6 194 47402492
e 6 195 18804001
e 6 196 18132782
e 6 197 19687281
e 6 198 14605018
e 6 199 10357724
e 6 200 18150124
e 6 201 18150400
e 6 202 18038467
e 6 203 26679431
e 6 204 4693841
e 6 205 5624545
e 6 206 62327071
e 6 207 19806834
e 6 208 10484279
e 6 209 18150400
e 6 210 8054242
e 6 211 47371038
e 6 212 10470821
e 6 213 18017050
e 6 214 19795575
e 6 215 11880080
e 6 216 18141718
e 6 217 31846579
e 6 218 56297131
e 6 219 18112644
e 6 220 18143426
e 6 221 54038809
e 6 222 18049566
e 6 223 4511534
e 6 224 19736531
e 6 225 47418589
e 6 226 4575861
e 6 227 47402639
e 6 228 42148823
e 6 229 18150400
e 6 230 47389543
e 6 231 53659004
e 6 232 8725115
e 6 233 18098585
e 6 234 8958997
e 6 235 13587636
e 6 236 12671029
e 6 237 19030265
e 6 238 13810331
e 6 239 18156342
e 6 240 18150400
e 6 241 28050532
e 6 242 48104815
e 6 243 57226826
e 6 244 18150400
e 6 245 19790345
e 6 246 12971447
e 6 247 18150400
e 6 248 47390139
e 6 249 47402023
e 6 250 9737802
e 6 251 57739097
e 6 252 47394973
e 6 253 18800951
e 6 254 18150400
e 6 255 2633367
e 6 256 18150400
e 7 8 47898917
e 7 9 12077324
e 7 10 40941068
e 7 11 25664410
e 7 12 29240868
e 7 13 12053492
e 7 14 24817561
e 7 15 19510262
e 7 16 55752799
e 7 17 19486030
e 7 18 19167061
e 7 19 44420300
e 7 20 25719769
e 7 21 25717948
e 7 22 25733160
e 7 23 47756600
e 7 24 46997437
e 7 25 35162848
e 7 26 8576086
e 7 27 25003640
e 7 28 49962951
e 7 29 47363098
e 7 30 19518661
e 7 31 43101968
e 7 32 47732369
e 7 33 32561153
e 7 34 50205997
e 7 35 47732262
e 7 36 19321834
e 7 37 47352531
e 7 38 27283075
e 7 39 19492361
e 7 40 3702023
e 7 41 16492763
e 7 42 19511176
e 7 43 17649609
e 7 44 47733170
e 7 45 34827424
e 7 46 47733029
e 7 47 15685920
e 7 48 19513155
e 7 49 64193142
e 7 50 19511557
e 7 51 48656449
e 7 52 19503046
e 7 53 19506208
e 7 54 19312903
e 7 55 6241386
e 7 56 19460421
e 7 57 25654890
e 7 58 47731135
e 7 59 44490925
e 7 60 19509698
e 7 61 19508096
e 7 62 50684285
e 7 63 50474163
e 7 64 47734126
e 7 65 38610117
e 7 66 14282558
e 7 67 47666852
e 7 68 14958546
e 7 69 19504565
e 7 70 47411694
e 7 71 13725780
e 7 72 18805855
e 7 73 9064295
e 7 74 47733019
e 7 75 19508141
e 7 76 21714589
e 7 77 47379307
e 7 78 6155547
e 7 79 25508306
e 7 80 25106314
e 7 81 25716052
e 7 82 23938003
e 7 83 56655432
e 7 84 18158404
e 7 85 47734165
e 7 86 39457022
e 7 87 25713312
e 7 88 62540722
e 7 89 25716081
e 7 90 19420759
e 7 91 13341932
e 7 92 14429705
e 7 93 19510692
e 7 94 61268094
e 7 95 19474653
e 7 96 19448451
e 7 97 17548622
e 7 98 25693404
e 7 99 37345988
e 7 100 47388860
e 7 101 16682348
e 7 102 23763416
e 7 103 48007184
e 7 104 59371534
e 7 105 13635842
e 7 106 47379337
e 7 107 47377813
e 7 108 17875940
e 7 109 19487907
e 7 110 58080793
e 7 111 8664948
e 7 112 18190781
e 7 113 19496785
e 7 114 61415220
e 7 115 17243601
e 7 116 49368642
e 7 117 23936718
e 7 118 44814752
e 7 119 45508753
e 7 120 19373648
e 7 121 19393700
e 7 122 19435180
e 7 123 21989717
e 7 124 48751289
e 7 125 11886542
e 7 126 19508979
e 7 127 16219832
e 7 128 5776461
e 7 129 51201767
e 7 130 19490480
e 7 131 39202257
e 7 132 55406100
e 7 133 19509656
e 7 134 14828361
e 7 135 25750613
e 7 136 47778411
e 7 137 18922984
e 7 138 9109957
e 7 139 47320387
e 7 140 16891535
e 7 141 7732212
e 7 142 47251041
e 7 143 2466345
e 7 144 19501842
e 7 145 18862161
e 7 146 14502996
e 7 147 19507862
e 7 148 6759778
e 7 149 24465800
e 7 150 19500102
e 7 151 25728263
e 7 152 25403736
e 7 153 12681234
e 7 154 5669501
e 7 155 38304785
e 7 156 57221912
e 7 157 47379307
e 7 158 51362587
e 7 159 19371693
e 7 160 25730461
e 7 161 19511311
e 7 162 12907537
e 7 163 25683322
e 7 164 6981073
e 7 165 19513692
e 7 166 57394335
e 7 167 9830210
e 7 168 5629684
e 7 169 16245912
e 7 170 47732634
e 7 171 47379307
e 7 172 7274296
e 7 173 47732083
e 7 174 19499396
e 7 175 11653489
e 7 176 47432736
e 7 177 27347824
e 7 178 52713014
e 7 179 43351449
e 7 180 47686192
e 7 181 25702188
e 7 182 3371269
e 7 183 45752237
e 7 184 47369984
e 7 185 49554467
e 7 186 15161149
e 7 187 19442666
e 7 188 19510462
e 7 189 12960488
e 7 190 58775888
e 7 191 19426936
e 7 192 25568591
e 7 193 22484765
e 7 194 47391660
e 7 195 47379307
e 7 196 25705497
e 7 197 47825427
e 7 198 15970955
e 7 199 11718073
e 7 200 47379645
e 7 201 25719285
e 7 202 25618528
e 7 203 13514899
e 7 204 41840436
e 7 205 6978951
e 7 206 11882476
e 7 207 47395797
e 7 208 57376751
e 7 209 47731367
e 7 210 30593029
e 7 211 47712266
e 7 212 21928029
e 7 213 47245957
e 7 214 23931385
e 7 215 26925300
e 7 216 47722684
e 7 217 59435542
e 7 218 11574088
e 7 219 19472992
e 7 220 47377435
e 7 221 17318331
e 7 222 47333723
e 7 223 62195442
e 7 224 19431240
e 7 225 19410168
e 7 226 12144746
e 7 227 47731983
e 7 228 42034494
e 7 229 19516337
e 7 230 19503858
e 7 231 20259103
e 7 232 37300421
e 7 233 47327492
e 7 234 57250177
e 7 235 14947985
e 7 236 41899936
e 7 237 24932811
e 7 238 21379216
e 7 239 25719285
e 7 240 47379307
e 7 241 12382172
e 7 242 19416977
e 7 243 14536623
e 7 244 19516337
e 7 245 19510749
e 7 246 14331795
e 7 247 19516337
e 7 248 19510749
e 7 249 19516337
e 7 250 17306687
e 7 251 8804083
e 7 252 19505933
e 7 253 47382791
e 7 254 25719285
e 7 255 10213428
e 7 256 47731367
e 8 9 20506249
e 8 10 13259576
e 8 11 26317480
e 8 12 16489592
e 8 13 18251302
e 8 14 27125246
e 8 15 39677080
e 8 16 19150094
e 8 17 26342047
e 8 18 11953223
e 8 19 36894915
e 8 20 25703531
e 8 21 26371018
e 8 22 39678982
e 8 23 39877969
e 8 24 24974885
e 8 25 27289718
e 8 26 14763746
e 8 27 24992914
e 8 28 21393571
e 8 29 39660074
e 8 30 39855059
e 8 31 13694509
e 8 32 27928336
e 8 33 34303745
e 8 34 22517497
e 8 35 39677178
e 8 36 27272962
e 8 37 27905639
e 8 38 24035289
e 8 39 26348379
e 8 40 55321126
e 8 41 22693374
e 8 42 27462303
e 8 43 25598762
e 8 44 25696968
e 8 45 15380532
e 8 46 25706913
e 8 47 22559796
e 8 48 26369173
e 8 49 44394191
e 8 50 26367574
e 8 51 40564947
e 8 52 27454174
e 8 53 39681046
e 8 54 19291000
e 8 55 39927268
e 8 56 26322027
e 8 57 39864012
e 8 58 26372186
e 8 59 43014618
e 8 60 25707508
e 8 61 26369702
e 8 62 31245796
e 8 63 23361115
e 8 64 27459189
e 8 65 17603164
e 8 66 16025150
e 8 67 16425097
e 8 68 29351021
e 8 69 25705176
e 8 70 26350108
e 8 71 15497703
e 8 72 26751394
e 8 73 11500013
e 8 74 26374007
e 8 75 25705951
e 8 76 42123142
e 8 77 25708558
e 8 78 14106674
e 8 79 40062784
e 8 80 25098388
e 8 81 26702447
e 8 82 27933782
e 8 83 11268249
e 8 84 26110072
e 8 85 39855534
e 8 86 17350270
e 8 87 26349044
e 8 88 10889462
e 8 89 25708155
e 8 90 25618569
e 8 91 33709807
e 8 92 45656850
e 8 93 27940761
e 8 94 30650250
e 8 95 25675263
e 8 96 27399578
e 8 97 37714156
e 8 98 25674302
e 8 99 51641751
e 8 100 39685836
e 8 101 22882959
e 8 102 27341563
e 8 103 40128552
e 8 104 39924642
e 8 105 33861302
e 8 106 39676313
e 8 107 27456868
e 8 108 25827080
e 8 109 25685717
e 8 110 18874808
e 8 111 10430804
e 8 112 18182855
e 8 113 25694594
e 8 114 15991748
e 8 115 24105207
e 8 116 29456277
e 8 117 26372437
e 8 118 25353761
e 8 119 23479553
e 8 120 39539182
e 8 121 26255306
e 8 122 27895059
e 8 123 21621701
e 8 124 40696205
e 8 125 20308208
e 8 126 26370585
e 8 127 24165371
e 8 128 11974271
e 8 129 23314876
e 8 130 39826878
e 8 131 31323625
e 8 132 49865614
e 8 133 25710266
e 8 134 21026171
e 8 135 39909212
e 8 136 25657465
e 8 137 27344651
e 8 138 54773802
e 8 139 39980557
e 8 140 23089344
e 8 141 13930021
e 8 142 39861843
e 8 143 41674786
e 8 144 25699652
e 8 145 39741368
e 8 146 21359013
e 8 147 25708472
e 8 148 14910999
e 8 149 27019704
e 8 150 39666544
e 8 151 25698739
e 8 152 25384634
e 8 153 26648399
e 8 154 14091167
e 8 155 30249701
e 8 156 16637289
e 8 157 25708558
e 8 158 22706108
e 8 159 26237501
e 8 160 26372354
e 8 161 27941380
e 8 162 46081251
e 8 163 25623434
e 8 164 14932200
e 8 165 25705913
e 8 166 49515704
e 8 167 30346671
e 8 168 11830294
e 8 169 49268394
e 8 170 27933683
e 8 171 25708558
e 8 172 47172645
e 8 173 39677000
e 8 174 39863679
e 8 175 17854099
e 8 176 39906163
e 8 177 16596180
e 8 178 17263246
e 8 179 19878931
e 8 180 26244532
e 8 181 25683086
e 8 182 11316808
e 8 183 38225665
e 8 184 27923092
e 8 185 41408073
e 8 186 22022755
e 8 187 39906485
e 8 188 39853115
e 8 189 19816505
e 8 190 39337398
e 8 191 25624746
e 8 192 27781721
e 8 193 23137835
e 8 194 27466430
e 8 195 25711359
e 8 196 27448088
e 8 197 25557043
e 8 198 22163176
e 8 199 34724490
e 8 200 25711083
e 8 201 27940818
e 8 202 39564350
e 8 203 21466027
e 8 204 12254800
e 8 205 14935680
e 8 206 11871749
e 8 207 25698189
e 8 208 14401172
e 8 209 27461876
e 8 210 16276196
e 8 211 25311608
e 8 212 24257901
e 8 213 40129012
e 8 214 39681513
e 8 215 45793506
e 8 216 25702677
e 8 217 12747165
e 8 218 18442361
e 8 219 39883940
e 8 220 27448960
e 8 221 20856000
e 8 222 25607725
e 8 223 54140358
e 8 224 26292846
e 8 225 26271774
e 8 226 13887337
e 8 227 26372971
e 8 228 20363745
e 8 229 39676283
e 8 230 26359875
e 8 231 22472233
e 8 232 16293468
e 8 233 25659544
e 8 234 37811687
e 8 235 21809590
e 8 236 21982505
e 8 237 21993408
e 8 238 23121807
e 8 239 26372354
e 8 240 25708558
e 8 241 36192602
e 8 242 26272995
e 8 243 49677538
e 8 244 25708558
e 8 245 26372354
e 8 246 22282923
e 8 247 27461876
e 8 248 39676283
e 8 249 26372354
e 8 250 46781501
e 8 251 16749622
e 8 252 39671467
e 8 253 39856218
e 8 254 39852735
e 8 255 55540311
e 8 256 27932415
e 9 10 48327000
e 9 11 25947351
e 9 12 16771043
e 9 13 18534282
e 9 14 25989997
e 9 15 27509738
e 9 16 18771950
e 9 17 38122444
e 9 18 11566635
e 9 19 25776497
e 9 20 32945745
e 9 21 25992874
e 9 22 28738203
e 9 23 25977980
e 9 24 26523570
e 9 25 13423020
e 9 26 40815370
e 9 27 25278566
e 9 28 21673750
e 9 29 28719296
e 9 30 25996534
e 9 31 13974688
e 9 32 25990131
e 9 33 32836079
e 9 34 25554224
e 9 35 25990470
e 9 36 26142070
e 9 37 28723930
e 9 38 23654473
e 9 39 25970234
e 9 40 10185484
e 9 41 22976225
e 9 42 25991965
e 9 43 24128038
e 9 44 25993314
e 9 45 13439655
e 9 46 28737167
e 9 47 22178980
e 9 48 26005488
e 9 49 42464001
e 9 50 25986758
e 9 51 11875744
e 9 52 28727802
e 9 53 25998973
e 9 54 19576652
e 9 55 38454000
e 9 56 25941210
e 9 57 25929816
e 9 58 25994042
e 9 59 23105828
e 9 60 25993159
e 9 61 36385253
e 9 62 15265923
e 9 63 23644094
e 9 64 25988851
e 9 65 17225019
e 9 66 14565499
e 9 67 14965446
e 9 68 15173542
e 9 69 25988026
e 9 70 26026596
e 9 71 18524649
e 9 72 35774464
e 9 73 25475007
e 9 74 25993191
e 9 75 36384581
e 9 76 23769491
e 9 77 25991538
e 9 78 12630491
e 9 79 25764112
e 9 80 30659326
e 9 81 25977129
e 9 82 25995577
e 9 83 11551228
e 9 84 24639734
e 9 85 25988786
e 9 86 20461160
e 9 87 36404147
e 9 88 43544860
e 9 89 36385597
e 9 90 25901548
e 9 91 19825393
e 9 92 20910494
e 9 93 25991481
e 9 94 12436022
e 9 95 25980745
e 9 96 28794679
e 9 97 26773377
e 9 98 25954481
e 9 99 14414894
e 9 100 28745057
e 9 101 23163138
e 9 102 25873896
e 9 103 29011322
e 9 104 12725105
e 9 105 20187244
e 9 106 25991578
e 9 107 25964601
e 9 108 24351141
e 9 109 28741553
e 9 110 16875339
e 9 111 10730538
e 9 112 18465706
e 9 113 25977574
e 9 114 14524082
e 9 115 23727062
e 9 116 25672904
e 9 117 25991639
e 9 118 33847677
e 9 119 23765204
e 9 120 28598404
e 9 121 25885177
e 9 122 25910381
e 9 123 20896383
e 9 124 27014133
e 9 125 18367331
e 9 126 25992440
e 9 127 22697705
e 9 128 12257251
e 9 129 21847210
e 9 130 25968353
e 9 131 20206395
e 9 132 12954009
e 9 133 25990445
e 9 134 21309151
e 9 135 28755657
e 9 136 36429317
e 9 137 25406446
e 9 138 23124353
e 9 139 25866969
e 9 140 23372324
e 9 141 16956967
e 9 142 25781095
e 9 143 30734007
e 9 144 25982632
e 9 145 28800589
e 9 146 19813332
e 9 147 25988651
e 9 148 42277867
e 9 149 24037053
e 9 150 25980891
e 9 151 28744482
e 9 152 28408779
e 9 153 15707621
e 9 154 12152962
e 9 155 19308923
e 9 156 19682770
e 9 157 25991538
e 9 158 29906692
e 9 159 25876167
e 9 160 25991538
e 9 161 25994773
e 9 162 42934941
e 9 163 25906414
e 9 164 13464534
e 9 165 36383760
e 9 166 18451084
e 9 167 16446728
e 9 168 44137988
e 9 169 16448962
e 9 170 25990454
e 9 171 28735504
e 9 172 36001987
e 9 173 25994927
e 9 174 25980185
e 9 175 18134278
e 9 176 25936302
e 9 177 16876359
e 9 178 44034522
e 9 179 18411265
e 9 180 25866388
e 9 181 25973953
e 9 182 9849142
e 9 183 10589682
e 9 184 25982215
e 9 185 22150051
e 9 186 31834206
e 9 187 28704307
e 9 188 25993923
e 9 189 19435689
e 9 190 40132085
e 9 191 25969436
e 9 192 25843516
e 9 193 32971549
e 9 194 25980495
e 9 195 26002225
e 9 196 25980422
e 9 197 25837222
e 9 198 25190122
e 9 199 44220759
e 9 200 25991262
e 9 201 25994210
e 9 202 25879605
e 9 203 20704631
e 9 204 42452482
e 9 205 39502041
e 9 206 16360401
e 9 207 25983841
e 9 208 19429438
e 9 209 25991538
e 9 210 15896853
e 9 211 25600885
e 9 212 18311959
e 9 213 25860860
e 9 214 25986287
e 9 215 27214014
e 9 216 25985528
e 9 217 40791739
e 9 218 37630613
e 9 219 25953782
e 9 220 25974941
e 9 221 19388334
e 9 222 25890704
e 9 223 12355343
e 9 224 36456933
e 9 225 25901645
e 9 226 12419671
e 9 227 25991108
e 9 228 20649397
e 9 229 25991538
e 9 230 25981731
e 9 231 20534028
e 9 232 39152582
e 9 233 25939723
e 9 234 16800135
e 9 235 21431446
e 9 236 20514839
e 9 237 25242146
e 9 238 21651469
e 9 239 25994210
e 9 240 36382273
e 9 241 18860045
e 9 242 25894850
e 9 243 14808877
e 9 244 25991538
e 9 245 28735504
e 9 246 20815256
e 9 247 25991538
e 9 248 25994210
e 9 249 25991538
e 9 250 17581612
e 9 251 15279284
e 9 252 25989394
e 9 253 28738988
e 9 254 25991538
e 9 255 10474505
e 9 256 28735504
e 10 11 23814576
e 10 12 26284631
e 10 13 13523142
e 10 14 20978857
e 10 15 20979912
e 10 16 23421058
e 10 17 20950092
e 10 18 6555495
e 10 19 18021392
e 10 20 20975371
e 10 21 20979062
e 10 22 20977132
e 10 23 20968053
e 10 24 25919650
e 10 25 8411880
e 10 26 57453973
e 10 27 20264754
e 10 28 16885678
e 10 29 20964190
e 10 30 20982723
e 10 31 58119634
e 10 32 20976319
e 10 33 14083340
e 10 34 17789337
e 10 35 20979331
e 10 36 21128258
e 10 37 20950582
e 10 38 28191696
e 10 39 20956423
e 10 40 5171673
e 10 41 17962413
e 10 42 20980825
e 10 43 19113670
e 10 44 20968808
e 10 45 8428516
e 10 46 20978753
e 10 47 17167841
e 10 48 36206814
e 10 49 4306249
e 10 50 20975618
e 10 51 6864605
e 10 52 20972696
e 10 53 45383801
e 10 54 14570012
e 10 55 7716131
e 10 56 20930071
e 10 57 20916004
e 10 58 20980230
e 10 59 18080784
e 10 60 20979348
e 10 61 20977746
e 10 62 48686935
e 10 63 18632955
e 10 64 20977711
e 10 65 12216040
e 10 66 9543672
e 10 67 9943619
e 10 68 10166592
e 10 69 20974215
e 10 70 26671468
e 10 71 10769543
e 10 72 44766298
e 10 73 6108058
e 10 74 20982051
e 10 75 20987539
e 10 76 18758352
e 10 77 20980399
e 10 78 7625197
e 10 79 20752972
e 10 80 22904220
e 10 81 20965989
e 10 82 26654946
e 10 83 29850849
e 10 84 19741538
e 10 85 20977647
e 10 86 12619309
e 10 87 20955034
e 10 88 35789754
e 10 89 20977195
e 10 90 45464336
e 10 91 39231180
e 10 92 15899355
e 10 93 20980342
e 10 94 7424882
e 10 95 20966934
e 10 96 20918101
e 10 97 19018272
e 10 98 20948174
e 10 99 9401082
e 10 100 20972207
e 10 101 18151998
e 10 102 26736272
e 10 103 21256216
e 10 104 7719019
e 10 105 15105492
e 10 106 20980428
e 10 107 45397214
e 10 108 19340001
e 10 109 20957557
e 10 110 11860339
e 10 111 15677576
e 10 112 13451895
e 10 113 20966435
e 10 114 9505273
e 10 115 18713251
e 10 116 20661764
e 10 117 26653661
e 10 118 18447110
e 10 119 18757785
e 10 120 20843298
e 10 121 20863350
e 10 122 45468155
e 10 123 25194127
e 10 124 22000321
e 10 125 13356192
e 10 126 20978629
e 10 127 17683893
e 10 128 7246111
e 10 129 16833399
e 10 130 20954542
e 10 131 12378163
e 10 132 7942869
e 10 133 20979306
e 10 134 18650005
e 10 135 20952118
e 10 136 20926504
e 10 137 26975239
e 10 138 12208623
e 10 139 20926310
e 10 140 18361184
e 10 141 9201862
e 10 142 20994339
e 10 143 3935995
e 10 144 20971492
e 10 145 20326223
e 10 146 23283098
e 10 147 20977511
e 10 148 8229428
e 10 149 28703262
e 10 150 45394002
e 10 151 20970580
e 10 152 20653674
e 10 153 7942348
e 10 154 7139151
e 10 155 11110168
e 10 156 11909129
e 10 157 20980399
e 10 158 49509876
e 10 159 20845546
e 10 160 20980399
e 10 161 26639644
e 10 162 14371599
e 10 163 21003430
e 10 164 8450723
e 10 165 20977753
e 10 166 16443947
e 10 167 11294272
e 10 168 7099334
e 10 169 54966219
e 10 170 20979315
e 10 171 26639082
e 10 172 8741189
e 10 173 26654296
e 10 174 20969045
e 10 175 52289391
e 10 176 20966558
e 10 177 12294200
e 10 178 13353473
e 10 179 16874549
e 10 180 45503410
e 10 181 26629178
e 10 182 4837795
e 10 183 5337880
e 10 184 20971075
e 10 185 28370872
e 10 186 32479077
e 10 187 26692832
e 10 188 45374488
e 10 189 14424549
e 10 190 18667760
e 10 191 20955624
e 10 192 20829705
e 10 193 30875127
e 10 194 20969356
e 10 195 45374108
e 10 196 20962780
e 10 197 20877334
e 10 198 17435016
e 10 199 53212594
e 10 200 45374445
e 10 201 20980399
e 10 202 20868465
e 10 203 15690819
e 10 204 7523840
e 10 205 8448601
e 10 206 7143590
e 10 207 20970029
e 10 208 9673012
e 10 209 20980399
e 10 210 10884241
e 10 211 20589746
e 10 212 13300820
e 10 213 45650385
e 10 214 20975148
e 10 215 14710079
e 10 216 20971717
e 10 217 8019005
e 10 218 13050406
e 10 219 20942642
e 10 220 20967482
e 10 221 38817945
e 10 222 20879565
e 10 223 7341532
e 10 224 20926585
e 10 225 20879818
e 10 226 7405860
e 10 227 20985847
e 10 228 15635585
e 10 229 20980399
e 10 230 26626602
e 10 231 15520217
e 10 232 10901512
e 10 233 20928584
e 10 234 11788996
e 10 235 16417635
e 10 236 15501027
e 10 237 16585323
e 10 238 16640330
e 10 239 20980399
e 10 240 45374108
e 10 241 53710899
e 10 242 20881039
e 10 243 55216905
e 10 244 20980399
e 10 245 20985231
e 10 246 15801445
e 10 247 20980399
e 10 248 20980399
e 10 249 20980399
e 10 250 12567801
e 10 251 55711182
e 10 252 20975583
e 10 253 45387256
e 10 254 26639082
e 10 255 5463366
e 10 256 20980399
e 11 12 38662191
e 11 13 40407195
e 11 14 33356417
e 11 15 33357472
e 11 16 25933715
e 11 17 33707621
e 11 18 26834963
e 11 19 30398952
e 11 20 33352932
e 11 21 33356623
e 11 22 33354692
e 11 23 33647199
e 11 24 32624030
e 11 25 20789441
e 11 26 22417708
e 11 27 32642315
e 11 28 29040171
e 11 29 33341750
e 11 30 33360283
e 11 31 29080620
e 11 32 33353880
e 11 33 26460901
e 11 34 30176679
e 11 35 33622593
e 11 36 33169045
e 11 37 33328143
e 11 38 31020894
e 11 39 33333983
e 11 40 17549233
e 11 41 30339974
e 11 42 33358386
e 11 43 31491787
e 11 44 33346369
e 11 45 20806076
e 11 46 33356314
e 11 47 29533130
e 11 48 33354777
e 11 49 50083699
e 11 50 33617143
e 11 51 34246623
e 11 52 33350257
e 11 53 33362722
e 11 54 29859032
e 11 55 45817749
e 11 56 33571370
e 11 57 33293565
e 11 58 33357791
e 11 59 30440091
e 11 60 33356908
e 11 61 33624903
e 11 62 36670786
e 11 63 31010515
e 11 64 33360718
e 11 65 24588768
e 11 66 21921233
e 11 67 22321180
e 11 68 37030317
e 11 69 33630072
e 11 70 33390345
e 11 71 23147104
e 11 72 32647477
e 11 73 18485618
e 11 74 33359612
e 11 75 33355351
e 11 76 31135912
e 11 77 33357959
e 11 78 20002757
e 11 79 33130533
e 11 80 32744454
e 11 81 33343550
e 11 82 33359326
e 11 83 49218797
e 11 84 32006155
e 11 85 33355207
e 11 86 24996870
e 11 87 33332594
e 11 88 17953217
e 11 89 33625022
e 11 90 33267969
e 11 91 27189142
e 11 92 28276915
e 11 93 33357902
e 11 94 46894686
e 11 95 33330915
e 11 96 33382427
e 11 97 31395832
e 11 98 33320902
e 11 99 45410939
e 11 100 33349768
e 11 101 30529558
e 11 102 33718888
e 11 103 33619772
e 11 104 45700064
e 11 105 27483052
e 11 106 33357998
e 11 107 33328350
e 11 108 31717562
e 11 109 33343372
e 11 110 24291949
e 11 111 18368213
e 11 112 25829455
e 11 113 33607959
e 11 114 25180468
e 11 115 31090811
e 11 116 33039325
e 11 117 33358041
e 11 118 29593263
e 11 119 31135346
e 11 120 33220858
e 11 121 33509250
e 11 122 33276802
e 11 123 29617215
e 11 124 34377882
e 11 125 25733752
e 11 126 33356189
e 11 127 30803687
e 11 128 46601528
e 11 129 29210959
e 11 130 33332102
e 11 131 25242548
e 11 132 43811254
e 11 133 33356866
e 11 134 28675572
e 11 135 33312727
e 11 136 33304065
e 11 137 32770195
e 11 138 18998863
e 11 139 33253491
e 11 140 30738745
e 11 141 21579422
e 11 142 33675476
e 11 143 35343767
e 11 144 33349053
e 11 145 32703783
e 11 146 35692606
e 11 147 33355072
e 11 148 20807081
e 11 149 31403474
e 11 150 33632829
e 11 151 33348140
e 11 152 33031234
e 11 153 20319908
e 11 154 19516711
e 11 155 23487728
e 11 156 24286689
e 11 157 33622599
e 11 158 28369827
e 11 159 33239916
e 11 160 33357959
e 11 161 33358522
e 11 162 26749160
e 11 163 33321997
e 11 164 20828283
e 11 165 33359447
e 11 166 23073538
e 11 167 23671832
e 11 168 19476894
e 11 169 43214034
e 11 170 33623867
e 11 171 33357959
e 11 172 21118750
e 11 173 33358676
e 11 174 33346606
e 11 175 40537207
e 11 176 33344119
e 11 177 42552008
e 11 178 24248850
e 11 179 25775014
e 11 180 33271460
e 11 181 33329686
e 11 182 47373987
e 11 183 17715440
e 11 184 33348636
e 11 185 29516471
e 11 186 29008360
e 11 187 33697587
e 11 188 33357672
e 11 189 26802110
e 11 190 44331296
e 11 191 33274146
e 11 192 33207265
e 11 193 30123440
e 11 194 33362513
e 11 195 33622599
e 11 196 33639457
e 11 197 33203642
e 11 198 29812577
e 11 199 41460410
e 11 200 33622937
e 11 201 33621698
